,ade,fde,type
923,3.572791117314678,9.378765000261222,ml
924,,,ml
925,2.522403826527911,6.982967900658963,ml
926,2.4492236474095757,8.341551031254944,ml
927,3.310389134363308,8.521858427983183,ml
928,,,ml
929,1.6947132781563925,4.86827049004867,ml
930,1.8830112361200038,5.42039100700268,ml
931,,,ml
932,,,ml
933,,,ml
934,2.728100437864298,8.5584211513513,ml
935,4.069147451054849,11.241704630428652,ml
936,,,ml
937,1.6947132781563925,4.86827049004867,ml
938,4.454326624361644,9.469217805043405,ml
939,2.794827973109613,7.568129762717675,ml
940,3.471269259163898,9.164784665321962,ml
941,,,ml
942,2.8564210289887897,7.9679822429270954,ml
943,,,ml
944,,,ml
945,2.8419404539461013,7.449288078762448,ml
946,,,ml
947,,,ml
948,,,ml
949,0.20675590864755203,0.2562039166051361,ml
950,,,ml
951,2.4289951183982583,5.589786073666892,ml
952,2.7366472967822437,9.711465556081585,ml
953,,,ml
954,3.3274670887355873,9.077242722299733,ml
955,4.069147451054849,11.241704630428652,ml
956,2.207775801707611,4.977973239518013,ml
957,3.460168291244518,9.883807310731948,ml
958,3.136945914134838,8.180094068747064,ml
959,,,ml
960,2.7114818851115667,6.889204792058672,ml
961,2.4861089875222118,6.850062519959312,ml
962,4.069147451054849,11.241704630428652,ml
963,3.7548430950513354,10.074669166227977,ml
964,,,ml
965,,,ml
966,1.1827371050089386,3.045726779956168,ml
967,3.4491260239255497,10.530046198879454,ml
968,2.522403826527911,6.982967900658963,ml
969,2.2193129009185486,7.962621105530671,ml
970,1.5176658699884644,4.0473527527939055,ml
971,1.4064859882494212,3.9382055745372404,ml
972,1.8830112361200038,5.42039100700268,ml
973,,,ml
974,1.162982792104875,3.622459573618588,ml
975,1.1827371050089386,3.045726779956168,ml
976,,,ml
977,2.705556405086691,7.925118169717713,ml
978,0.7488734214213023,3.0613813577109754,ml
979,3.0015198042362576,8.775420527628206,ml
980,2.4289951183982583,5.589786073666892,ml
981,1.1875392590625384,4.752702002659683,ml
982,1.326143846298073,3.5010563508656216,ml
983,,,ml
984,7.112700292936757,18.86567030835681,ml
985,2.25134442649317,7.45469868456343,ml
986,,,ml
987,0.22287281161858533,0.2543534147213081,ml
988,3.3248207379976917,8.810992976790752,ml
989,2.423274189028772,8.325199659865122,ml
990,,,ml
991,,,ml
992,3.572791117314678,9.378765000261222,ml
993,0.10537307827671569,0.12275172843106757,ml
994,3.820664186437651,10.483921027075098,ml
995,,,ml
996,,,ml
997,,,ml
998,0.21965674090029147,0.46202157539044963,ml
999,,,ml
1000,,,ml
1001,0.7760217350147064,2.2913189631015194,ml
1002,3.3248207379976917,8.810992976790752,ml
1003,,,ml
1004,,,ml
1005,,,ml
1006,4.263302557731165,10.884816319716354,ml
1007,2.6738461563390175,7.9053565464361935,ml
1008,3.7548430950513354,10.074669166227977,ml
1009,3.0264657903426855,7.813586372261665,ml
1010,1.162982792104875,3.622459573618588,ml
1011,,,ml
1012,1.2526824436815998,4.498180926644324,ml
1013,3.9043482960521194,10.374771217582108,ml
1014,2.207775801707611,4.977973239518013,ml
1015,,,ml
1016,4.620769272547112,13.473727536313161,ml
1017,3.310389134363308,8.521858427983183,ml
1018,3.387103303803961,9.369220108216284,ml
1019,2.25134442649317,7.45469868456343,ml
1020,2.5876713648100336,7.084088617219431,ml
1021,1.7434727455900751,5.656796301732051,ml
1022,5.136403262619502,14.307766207101531,ml
1023,,,ml
1024,,,ml
1025,2.99610454724612,8.47473454403624,ml
1026,1.326143846298073,3.5010563508656216,ml
1027,,,ml
1028,3.094243906391348,8.886118935274133,ml
1029,2.4539625194400876,7.924207057952052,ml
1030,2.488896087673551,8.123949255674303,ml
1031,,,ml
1032,2.049164950638325,5.368974998586175,ml
1033,4.258344799841823,13.648120926768964,ml
1034,,,ml
1035,1.7953287460143026,5.401604956808382,ml
1036,2.7581167781065856,8.370749009856269,ml
1037,,,ml
1038,2.4492236474095757,8.341551031254944,ml
1039,,,ml
1040,,,ml
1041,5.3108857438664865,16.004737474651513,ml
1042,2.16157769940314,7.127356338596569,ml
1043,2.4861089875222118,6.850062519959312,ml
1044,2.7581167781065856,8.370749009856269,ml
1045,1.4064859882494212,3.9382055745372404,ml
1046,2.765395277264477,7.7753201401545216,ml
1047,,,ml
1048,,,ml
1049,0.10537307827671569,0.12275172843106757,ml
1050,,,ml
1051,2.15396127266142,6.752669801783609,ml
1052,,,ml
1053,,,ml
1054,2.794827973109613,7.568129762717675,ml
1055,,,ml
1056,,,ml
1057,,,ml
1058,1.3531820313325138,3.846746456610794,ml
1059,1.9686173496421409,4.9801490206207735,ml
1060,,,ml
1061,,,ml
1062,1.645925737907963,6.059076898267928,ml
1063,1.645925737907963,6.059076898267928,ml
1064,2.7366472967822437,9.711465556081585,ml
1065,0.21965674090029147,0.46202157539044963,ml
1066,3.744314749385691,10.829498005142378,ml
1067,3.094243906391348,8.886118935274133,ml
1068,0.5048378234606168,1.1511792616142509,ml
1069,,,ml
1070,3.4574579512205212,8.62355432082425,ml
1071,,,ml
1072,,,ml
1073,0.6551221937892233,2.3791815285015967,ml
1074,1.5088049610461751,4.9103591348580355,ml
1075,3.136945914134838,8.180094068747064,ml
1076,4.263302557731165,10.884816319716354,ml
1077,,,ml
1078,,,ml
1079,,,ml
1080,2.5966269963072626,6.5824933603416165,ml
1081,3.62519268037519,9.77361958156946,ml
1082,3.0932245968729353,9.887304282004257,ml
1083,1.5983833413715653,3.774161081559462,ml
1084,0.23351303025130188,0.388126847355477,ml
1085,0.5181072657582007,1.0433895462649314,ml
1086,0.10636166856020604,0.21868985152491352,ml
1087,0.34074488479183657,0.6521839760042928,ml
1088,0.1926831448328709,0.22202919737987425,ml
1089,0.16875532391998685,0.27259659518316653,ml
1090,0.24379511424772596,0.5276493277060902,ml
1091,3.0986241230200204,7.406883842386371,ml
1092,0.17029793489164005,0.2884351794961189,ml
1093,1.1257778207925084,2.479059334430958,ml
1094,0.2264850516727311,0.5424747753829815,ml
1095,0.14381117937287205,0.23480272894526516,ml
1096,0.22353624314056092,0.37629975619369194,ml
1097,0.5151258860311135,1.2852715796323368,ml
1098,,,ml
1099,0.19184605932670148,0.2926203467189326,ml
1100,0.1703163376281386,0.18697243662491744,ml
1101,0.1320260817745715,0.14824947377362044,ml
1102,0.19165260392768352,0.31648434110831886,ml
1103,0.16407098238683665,0.20419590884999325,ml
1104,0.4773021788187764,1.059057399080659,ml
1105,0.14838895553498924,0.2908447853142684,ml
1106,0.4339933983305002,0.9121544442441265,ml
1107,0.35830107027669844,0.6433433003671144,ml
1108,0.7688927897366777,3.283437521199345,ml
1109,0.39394746832581784,0.7632532050140388,ml
1110,2.73017863229797,6.011843652684283,ml
1111,0.9563227125701772,1.8240842759602558,ml
1112,0.24316940627206324,0.403571743260858,ml
1113,0.7580755591058863,2.0010467874278506,ml
1114,0.5033739300214617,1.377164807942457,ml
1115,0.23244219918252754,0.3374191145727195,ml
1116,0.15141377619839994,0.2167603121555156,ml
1117,2.065172753885681,4.798499266067993,ml
1118,0.14527388163774954,0.24265087369863156,ml
1119,0.10216644251828573,0.1288717688393724,ml
1120,0.2548942705316657,0.5010730474858761,ml
1121,0.25664497640003814,0.3992963537183155,ml
1122,0.19451899670584774,0.35180695160288933,ml
1123,,,ml
1124,0.24876520113747222,0.6514307844949,ml
1125,0.3513003510097687,0.5422236280514857,ml
1126,0.14938011677343024,0.240399561461178,ml
1127,,,ml
1128,0.14938011677343024,0.240399561461178,ml
1129,0.1526523719585149,0.1979030322018042,ml
1130,0.21424828319931133,0.356845172573625,ml
1131,0.3832927049173388,0.5950662713171619,ml
1132,,,ml
1133,0.16718224762784253,0.3190285695982919,ml
1134,0.2264850516727311,0.5424747753829815,ml
1135,0.1889682156991103,0.3084821462384772,ml
1136,1.3523980555855373,3.0883453964849816,ml
1137,0.4701141449802221,0.8775730266419642,ml
1138,0.15904754104311775,0.2331362026746051,ml
1139,0.16880843762567932,0.26334782866512385,ml
1140,0.348357066705593,0.4562055755415502,ml
1141,0.15904754104311775,0.2331362026746051,ml
1142,0.9412694944973274,2.383387643382798,ml
1143,1.5874221710441587,3.1807884540410676,ml
1144,0.2390957428037072,0.3949131136255426,ml
1145,0.5018855998651427,0.8998852011711509,ml
1146,1.543697930354391,4.22552513964417,ml
1147,,,ml
1148,1.5819896245076868,2.8767100872999327,ml
1149,0.34074488479183657,0.6521839760042928,ml
1150,0.9294731199022763,2.211475391897914,ml
1151,,,ml
1152,0.2804724352378991,0.3921750688278211,ml
1153,0.23032885941122838,0.43581662550187655,ml
1154,,,ml
1155,0.38712506760313914,0.5835601588227632,ml
1156,0.20223479283821044,0.2813527257246031,ml
1157,0.22596593388091155,0.4188401543847522,ml
1158,0.10598866954690245,0.1343594735058792,ml
1159,0.2838197885023273,0.5718847398113273,ml
1160,0.2783353630606706,0.3826691386131161,ml
1161,0.49045988850747546,1.0927713699037458,ml
1162,0.13774226567321537,0.16339513280732665,ml
1163,0.42113146849709127,0.8332382593519128,ml
1164,1.2380200750618342,2.9547888551905426,ml
1165,2.240565023780674,6.379855646478201,ml
1166,0.6631733456513103,1.4896912324196792,ml
1167,1.7637557990193695,4.127879117099331,ml
1168,0.7353738853041686,1.5017008059498285,ml
1169,0.18559996703076814,0.3149529033995882,ml
1170,0.11957060938647007,0.2201010877357578,ml
1171,0.18270017772437572,0.24725371466838775,ml
1172,,,ml
1173,0.43522500876103654,1.0063670236783344,ml
1174,0.1787904782544582,0.27015860804170777,ml
1175,0.44332815080431504,0.8500939809342195,ml
1176,,,ml
1177,0.10216644251828573,0.1288717688393724,ml
1178,0.845777985792133,2.2592189168110592,ml
1179,1.1327398136280655,2.8445590857564347,ml
1180,0.12787242908829463,0.1804070700050615,ml
1181,0.28010057581643755,0.33985728537785104,ml
1182,,,ml
1183,0.4773021788187764,1.059057399080659,ml
1184,,,ml
1185,0.16054224169210984,0.22527137779480194,ml
1186,0.10454726216732028,0.13728109309337233,ml
1187,0.10636166856020604,0.21868985152491352,ml
1188,0.6882581914333786,1.6097375974885335,ml
1189,,,ml
1190,0.12201942781821774,0.1929384701622697,ml
1191,0.18020855688433962,0.3624723538558717,ml
1192,0.19098475285221744,0.2770035196140396,ml
1193,0.17835087419165227,0.2751768869020396,ml
1194,0.23173154215290484,0.4439418920752478,ml
1195,0.89298810947367,1.9888273349514407,ml
1196,0.18275808261717,0.24591968175255885,ml
1197,,,ml
1198,0.13194396942083433,0.1855947917356163,ml
1199,0.09802823521963643,0.19783227935116254,ml
1200,0.8881226779601377,2.162465420780388,ml
1201,,,ml
1202,,,ml
1203,0.4557196438449399,0.9914050504859506,ml
1204,,,ml
1205,2.346202542059185,7.043622210973769,ml
1206,0.1975269214089965,0.33009731277581417,ml
1207,0.1733573313833952,0.3213669842334595,ml
1208,0.16042434431890376,0.38453447800458196,ml
1209,,,ml
1210,0.39984778852776404,0.8635847459008408,ml
1211,0.11794393270680673,0.1833049881899323,ml
1212,0.2309332698350291,0.37924644689679216,ml
1213,0.17835087419165227,0.2751768869020396,ml
1214,0.1889682156991103,0.3084821462384772,ml
1215,0.283534570838544,0.5255445744561303,ml
1216,0.2137797839831819,0.2904656790877174,ml
1217,,,ml
1218,0.5139404499101156,0.9730837555931535,ml
1219,0.28535544636965937,0.44749617492479143,ml
1220,1.2905878392590289,2.8001152564376115,ml
1221,0.9450505022458058,2.3873469389639164,ml
1222,0.6716673762376022,1.0645404352088048,ml
1223,1.6121594263563839,3.502547818834266,ml
1224,0.2352186116292716,0.6529090615977402,ml
1225,0.6947573780127781,1.6391501108570252,ml
1226,0.6711547163276305,1.3505020603011098,ml
1227,0.6274160498729936,1.1859019355498335,ml
1228,0.5018855998651427,0.8998852011711509,ml
1229,0.20619069033255397,0.3328492669953244,ml
1230,0.282813511453631,0.45579806063789746,ml
1231,0.23130163929333408,0.3573834063468695,ml
1232,0.13515478661709257,0.2407022564074842,ml
1233,0.5053471994149311,0.9987265348438318,ml
1234,0.13083512401559175,0.21346944198520906,ml
1235,,,ml
1236,,,ml
1237,0.23553576689978542,0.3196193382059821,ml
1238,0.1353542997414602,0.1803838328316828,ml
1239,0.152813106854084,0.20934305337657436,ml
1240,0.15641700197499214,0.3066392426888672,ml
1241,0.7580755591058863,2.0010467874278506,ml
1242,0.18275808261717,0.24591968175255885,ml
1243,0.18982334281058963,0.27537770584129057,ml
1244,0.24960819023259298,0.39723110948096274,ml
1245,0.3495351663488143,0.6967263813546231,ml
1246,0.228614297827007,0.27499771554932767,ml
1247,0.15141377619839994,0.2167603121555156,ml
1248,,,ml
1249,0.2674377271167366,0.5155009055307155,ml
1250,0.2715634179591663,0.6428715303503262,ml
1251,,,ml
1252,0.15652206032991667,0.19053335812303834,ml
1253,1.4940324790654471,4.058272478256926,ml
1254,1.0029182929364613,2.3155476992225257,ml
1255,1.3898550869109683,3.3487477454760874,ml
1256,0.23182839604781189,0.36063079062377135,ml
1257,0.2759552913721095,0.33530180567248347,ml
1258,1.7283165291341802,3.466759733695285,ml
1259,0.28866020488241534,0.5121957739116278,ml
1260,0.6107476885021397,1.2749790967564474,ml
1261,0.27998429850062867,0.5814815471016228,ml
1262,0.0932397028612236,0.13148742594251064,ml
1263,1.747568128602044,4.4993261373641875,ml
1264,0.327904352540314,0.5491597038803323,ml
1265,0.20278500506057484,0.25416416156731675,ml
1266,0.18035703940467399,0.29727266781121,ml
1267,2.969303504119329,6.392152919291395,ml
1268,0.10394510395889647,0.1140694947479074,ml
1269,0.6018572021453497,0.8151478383007266,ml
1270,0.10178203656926144,0.13967019757925886,ml
1271,0.20750709177174248,0.38106738786911687,ml
1272,0.6935726031645949,1.2898077281320397,ml
1273,0.17351240089875833,0.2949338684891108,ml
1274,0.37859394011540026,0.6854391477308525,ml
1275,,,ml
1276,0.10598866954690245,0.1343594735058792,ml
1277,0.5963720494882109,1.5141194340200392,ml
1278,,,ml
1279,0.39394746832581784,0.7632532050140388,ml
1280,0.18841065114524347,0.2374262029789369,ml
1281,0.135420386589544,0.17091626711229146,ml
1282,0.23032885941122838,0.43581662550187655,ml
1283,0.1975269214089965,0.33009731277581417,ml
1284,0.23691690846160923,0.42376674338743014,ml
1285,0.19184605932670148,0.2926203467189326,ml
1286,0.17342297767410328,0.2862960906453188,ml
1287,0.7922493642410311,1.90507641295295,ml
1288,1.3898550869109683,3.3487477454760874,ml
1289,0.9049871886104274,2.6943965895167046,ml
1290,0.4102045598188208,0.783945228242265,ml
1291,0.22353624314056092,0.37629975619369194,ml
1292,0.19188098788673472,0.24258397722108285,ml
1293,0.15603992847102982,0.2251191408305761,ml
1294,0.2453755449610011,0.3491374813799355,ml
1295,0.15196641152303336,0.2174533508211239,ml
1296,0.27209590212672746,0.4768851482500066,ml
1297,0.5701239708942698,1.0044533938422338,ml
1298,0.10708211808812411,0.020775936040384906,ml
1299,,,ml
1300,1.8019276179613704,3.636397262887065,ml
1301,2.1520812465066155,4.54452648902276,ml
1302,0.5406586515450627,1.35982464364291,ml
1303,1.1917623042680723,2.902812450692442,ml
