,value,metric,type
162,1.202207884966823,ade,best_of
163,0.5328048306907901,ade,best_of
164,0.45466776807831727,ade,best_of
165,0.6568141313381887,ade,best_of
166,0.5280711705475504,ade,best_of
167,1.1894503147306406,ade,best_of
168,0.4900373223640353,ade,best_of
169,0.2573456441450814,ade,best_of
170,0.7864355845689524,ade,best_of
171,0.3323364029808492,ade,best_of
172,0.30332368790223957,ade,best_of
173,0.37318930106970544,ade,best_of
174,0.22359486362188188,ade,best_of
175,0.6670613511819535,ade,best_of
176,0.28527355893214634,ade,best_of
177,0.777238949570305,ade,best_of
178,0.7404968577949625,ade,best_of
179,0.41192175232317774,ade,best_of
180,0.6183790425575201,ade,best_of
181,0.29138710424474673,ade,best_of
182,0.30615246936549906,ade,best_of
183,0.173494287143215,ade,best_of
184,0.14285299894748357,ade,best_of
185,0.21775006100877684,ade,best_of
186,0.29988376754784646,ade,best_of
187,0.42334493408121904,ade,best_of
188,0.46413051834654445,ade,best_of
189,0.6399058711641178,ade,best_of
190,0.3810007609034363,ade,best_of
191,0.8824842392137278,ade,best_of
192,0.4307873977832501,ade,best_of
193,0.2747942541194455,ade,best_of
194,0.42368430829295023,ade,best_of
195,0.9894016352604891,ade,best_of
196,0.2467462069561155,ade,best_of
197,0.19689179481855001,ade,best_of
198,0.18310021568515678,ade,best_of
199,0.24990597065603862,ade,best_of
200,0.14974622362195433,ade,best_of
201,0.3476107938433148,ade,best_of
202,0.5018209078777265,ade,best_of
203,0.14251174436258393,ade,best_of
204,0.6550464744364396,ade,best_of
205,0.3933355246175037,ade,best_of
206,0.25493848943490915,ade,best_of
207,0.3777062657346046,ade,best_of
208,0.29421713391368876,ade,best_of
209,0.39122820439841677,ade,best_of
210,0.6302015775210941,ade,best_of
211,0.4671459092660908,ade,best_of
212,0.5797131396697919,ade,best_of
213,1.092002441884728,ade,best_of
214,0.4864816464342754,ade,best_of
215,1.213972203690309,ade,best_of
216,1.0537418265165306,ade,best_of
217,1.2550835257946342,ade,best_of
218,1.3351872473461064,ade,best_of
219,1.1658775447845464,ade,best_of
220,1.5628843514156159,ade,best_of
221,1.921594382880823,ade,best_of
222,1.2585727566879392,ade,best_of
223,2.98190395068155,ade,best_of
224,1.2783350946781422,ade,best_of
225,3.837467162989599,ade,best_of
226,1.0461529395262998,ade,best_of
227,1.8410700151828465,ade,best_of
228,0.6930896476098444,ade,best_of
229,0.9221159079940469,ade,best_of
230,0.2845537851892546,ade,best_of
231,0.3265640909861878,ade,best_of
232,0.19319437555481422,ade,best_of
233,0.3079369006542469,ade,best_of
234,0.7435393237921358,ade,best_of
235,0.6938300642055534,ade,best_of
236,0.4627725391105196,ade,best_of
237,0.46462971744450493,ade,best_of
238,0.6368734898925793,ade,best_of
239,0.3028838277583223,ade,best_of
240,0.28099666182750777,ade,best_of
241,0.5649968877488949,ade,best_of
242,0.6585855601147269,ade,best_of
243,0.6133609548140194,ade,best_of
244,0.9892425336591298,ade,best_of
245,0.3514658412183778,ade,best_of
246,0.815924784452691,ade,best_of
247,0.14506658448850562,ade,best_of
248,0.2850866824387279,ade,best_of
249,0.2235758039716014,ade,best_of
250,0.19655546009150238,ade,best_of
251,0.18555756426687128,ade,best_of
252,0.49015945492740504,ade,best_of
253,0.24980162822935914,ade,best_of
254,0.18142781351036663,ade,best_of
255,0.5533748041661064,ade,best_of
256,0.18655190116895667,ade,best_of
257,0.922839296436298,ade,best_of
258,0.3405063792412848,ade,best_of
259,0.3339765164359272,ade,best_of
260,0.3074406960115055,ade,best_of
261,0.43298799125248855,ade,best_of
262,0.11277101690238804,ade,best_of
263,0.18562474475315074,ade,best_of
264,0.12294962644006548,ade,best_of
265,0.11067472673495245,ade,best_of
266,0.10194752165214803,ade,best_of
267,0.4454862590592339,ade,best_of
