,value,metric,type
162,1.7233033518854757,ade,ml
163,1.1173207254552795,ade,ml
164,0.7411148241159139,ade,ml
165,0.9616579244181286,ade,ml
166,1.0168074471615383,ade,ml
167,1.2689754047335706,ade,ml
168,1.0352846290082915,ade,ml
169,0.6119985943306441,ade,ml
170,1.1256969100937428,ade,ml
171,1.3124515439869064,ade,ml
172,0.356693047752108,ade,ml
173,0.8547308023942062,ade,ml
174,0.5044317935814903,ade,ml
175,0.6876360646864694,ade,ml
176,0.5894359021309244,ade,ml
177,0.8203947407260538,ade,ml
178,1.0571764991953754,ade,ml
179,1.3353332964041558,ade,ml
180,0.9772961227923784,ade,ml
181,0.8525742530834947,ade,ml
182,0.6293545422247475,ade,ml
183,0.5556483724767362,ade,ml
184,0.14152857931652915,ade,ml
185,0.3426369692129165,ade,ml
186,0.31953670658016875,ade,ml
187,0.5311887422713933,ade,ml
188,0.5705418676536892,ade,ml
189,0.762492441543707,ade,ml
190,0.818860174993,ade,ml
191,1.0482941776491528,ade,ml
192,0.33924370189452774,ade,ml
193,0.41280027893984617,ade,ml
194,0.4340772312485823,ade,ml
195,1.2995950935858778,ade,ml
196,1.8872901848067787,ade,ml
197,0.9735354146196237,ade,ml
198,0.3644322902697481,ade,ml
199,0.35387895621515764,ade,ml
200,0.31612589234500305,ade,ml
201,0.39278688319835453,ade,ml
202,0.5446354530992905,ade,ml
203,0.7015930921533311,ade,ml
204,0.9362602873623388,ade,ml
205,0.7656051121176995,ade,ml
206,0.28538776997650234,ade,ml
207,0.4494247950252599,ade,ml
208,0.4525161707657039,ade,ml
209,0.5573768837073579,ade,ml
210,0.6297569701407705,ade,ml
211,0.584619225945009,ade,ml
212,0.8718343366423195,ade,ml
213,1.1603136208168412,ade,ml
214,0.7766531190423644,ade,ml
215,1.3653959669257627,ade,ml
216,1.2384371033953165,ade,ml
217,1.4811509153243776,ade,ml
218,1.724022335882953,ade,ml
219,1.9235220565646685,ade,ml
220,1.8670829790109018,ade,ml
221,2.488277724679585,ade,ml
222,2.1769235024946694,ade,ml
223,3.23591881395525,ade,ml
224,2.006173847608095,ade,ml
225,4.062537535456863,ade,ml
226,2.013587919826084,ade,ml
227,2.5697061526489193,ade,ml
228,1.651583026942066,ade,ml
229,1.4575533141885995,ade,ml
230,0.9675560397507453,ade,ml
231,0.2567341737122605,ade,ml
232,0.19256469135588983,ade,ml
233,0.6120122685047993,ade,ml
234,1.1148435894758018,ade,ml
235,1.5343754624651333,ade,ml
236,1.61338115726603,ade,ml
237,1.2515176216460335,ade,ml
238,1.082265092863196,ade,ml
239,0.5187175456181569,ade,ml
240,0.41282742900136177,ade,ml
241,0.6450667447815894,ade,ml
242,1.1180698297607525,ade,ml
243,1.4304387096598639,ade,ml
244,1.8976151636482015,ade,ml
245,1.023170902659697,ade,ml
246,1.081601719603959,ade,ml
247,0.5579020705454487,ade,ml
248,0.3159932412223003,ade,ml
249,0.39578866666851,ade,ml
250,0.2550565623920735,ade,ml
251,0.32363237595112,ade,ml
252,0.5394279978638784,ade,ml
253,0.4970091883827594,ade,ml
254,0.2943053352823841,ade,ml
255,0.6730246762400772,ade,ml
256,0.3852271941004088,ade,ml
257,1.4836375921518556,ade,ml
258,0.8768446729306093,ade,ml
259,0.39123781417409137,ade,ml
260,0.7514177482487995,ade,ml
261,0.7541268725973823,ade,ml
262,0.47316812582055556,ade,ml
263,0.578925011016075,ade,ml
264,0.5179712735055589,ade,ml
265,0.1137876460908836,ade,ml
266,0.2502778758138577,ade,ml
267,0.7540592605596469,ade,ml
268,0.843813060207431,ade,ml
269,1.1594546813357278,ade,ml
270,0.23166541509857938,ade,ml
271,0.8152723573733626,ade,ml
272,1.2989550889812387,ade,ml
273,0.4948467916009814,ade,ml
274,0.4946119461581207,ade,ml
275,0.906854872071035,ade,ml
276,0.7850273642759885,ade,ml
277,0.5968151597827344,ade,ml
278,0.388072470125259,ade,ml
279,0.5753583547330527,ade,ml
280,0.8272837188799343,ade,ml
281,0.40532555265956965,ade,ml
282,0.22514334476199416,ade,ml
283,0.5475027452642802,ade,ml
284,0.4939507260667206,ade,ml
285,0.5061678579833574,ade,ml
286,0.41564760765981906,ade,ml
287,0.4536288629201048,ade,ml
288,0.7498010405843788,ade,ml
289,0.46597634528766335,ade,ml
290,1.1476549853686915,ade,ml
291,0.9043968703356574,ade,ml
292,0.6059182394433672,ade,ml
293,1.4009058896327797,ade,ml
294,1.1804979112140384,ade,ml
295,1.3769933535414385,ade,ml
296,1.5014117315898698,ade,ml
297,1.316907146470565,ade,ml
298,1.523076406246835,ade,ml
299,1.5441917420831952,ade,ml
300,1.9228823787751572,ade,ml
301,1.5918381901858227,ade,ml
302,0.5557606409621422,ade,ml
303,0.2206085315254593,ade,ml
304,0.1616271553736437,ade,ml
305,0.47980864491210456,ade,ml
306,0.26776652323022154,ade,ml
307,0.28306701023118414,ade,ml
308,0.2535145909761179,ade,ml
309,0.627357446671163,ade,ml
310,0.8616236463961191,ade,ml
311,0.9490310685585307,ade,ml
312,0.7022685656507516,ade,ml
313,0.7183987985071676,ade,ml
314,0.6319252968327987,ade,ml
315,0.496373384307285,ade,ml
316,0.6559201920327782,ade,ml
317,0.7876695454288486,ade,ml
318,1.2465370322510008,ade,ml
319,0.32609649992233947,ade,ml
320,0.3537095941672463,ade,ml
321,0.49380026123635545,ade,ml
322,1.1050369619065452,ade,ml
323,0.9664842941890252,ade,ml
324,0.5436963012580535,ade,ml
325,0.9632614455734724,ade,ml
326,1.0626855070978396,ade,ml
327,0.6612808282640257,ade,ml
328,0.9931738428387266,ade,ml
329,0.7421847096350408,ade,ml
330,0.8118627478229768,ade,ml
331,1.0495814894840212,ade,ml
332,0.35747953213717354,ade,ml
333,0.15083678162071423,ade,ml
334,0.10060920859896072,ade,ml
335,0.1736555907141697,ade,ml
336,0.6391248061823566,ade,ml
337,0.2086337766458898,ade,ml
338,0.3806203257948233,ade,ml
339,0.4985116688461219,ade,ml
340,0.15697925038692376,ade,ml
341,0.10658276122960735,ade,ml
342,0.19312649655432837,ade,ml
343,0.07441675403431884,ade,ml
344,0.18143729337765238,ade,ml
345,0.22252068671710612,ade,ml
346,0.06488809189645008,ade,ml
347,0.19049450980336133,ade,ml
348,0.0938671762725467,ade,ml
349,0.20130709047608755,ade,ml
350,0.21596047972924723,ade,ml
351,0.253195933414156,ade,ml
352,0.2162130323340359,ade,ml
353,0.2675640147945623,ade,ml
354,0.15111402651803063,ade,ml
355,0.3773782695372469,ade,ml
356,0.47745358210994043,ade,ml
357,0.6303509228961616,ade,ml
358,0.3018912217771981,ade,ml
359,0.33403080497894416,ade,ml
360,0.18579616542818286,ade,ml
361,0.20917838785095413,ade,ml
362,0.33185701728746514,ade,ml
363,0.4447450093829861,ade,ml
